Combination	PEN Distance(cancer genes)	PEN Distance(other genes)	PEN-diff	Distance(cancer genes)	Distance(other genes)	Distance-diff	ppr(cancer genes)	ppr(other genes)	ppr-diff
('BRD4', 'XRCC1')	11.068913636363636	11.064496345892229	-0.004417290471407043	3.6	1.7694938440492476	-1.8305061559507525	0.00016029862990750166	0.00027024052248263234	0.00010994189257513068
('BRD4', 'ERCC2')	8.625131818181819	8.551247208352251	-0.0738846098295678	3.8499999999999996	3.6793934790857437	-0.170606520914256	0.0003001389305587354	0.0004500588081146191	0.00014991987755588369
('BRD4', 'KLK3')	9.220213636363637	9.295003222877902	0.0747895865142656	3.6	3.6121033331003423	0.012103333100342173	0.0021423344617838326	0.0004405999393673928	-0.0017017345224164399
('BRD4', 'BARD1')	9.553504545454546	9.57353817521562	0.020033629761075034	3.6500000000000004	3.7485084425893938	0.0985084425893934	0.0004356635927454763	0.00044924329082258124	1.357969807710491e-05
('BRD4', 'HNF4A')	8.677304545454545	8.987326168860642	0.3100216234060973	3.4000000000000004	3.636282165217131	0.23628216521713075	0.001228430109077006	0.00042925677515510627	-0.0007991733339218998
('BRD4', 'SPG7')	10.027936363636364	10.028929323649585	0.0009929600132210226	4.4	4.256041951664386	-0.1439580483356142	0.00026417862223131146	0.0004498036712341563	0.00018562504900284483
('BRD4', 'XRCC4')	11.068913636363636	11.064496345892229	-0.004417290471407043	3.6	1.7694938440492476	-1.8305061559507525	0.00016029862990750166	0.00027024052248263234	0.00010994189257513068
('BRD4', 'RNF8')	9.861772727272728	10.014488402178847	0.15271567490611915	4.0	4.035232895144138	0.03523289514413808	0.00033215942256313276	0.0004495371041989968	0.00011737768163586402
('BRD4', 'MAP3K1')	8.101454545454546	8.138739627780309	0.037285082325762886	3.05	3.1860084425893938	0.13600844258939393	0.0005540603928581771	0.00044801072044548266	-0.00010604967241269441
('BRD4', 'BCL2')	8.514222727272728	8.52318447571494	0.008961748442212425	3.25	3.316254792954357	0.0662547929543571	0.00033593333200825125	0.0004492458022307443	0.00011331247022249307
('BRD4', 'NR1I3')	8.947386363636364	9.013661688606453	0.06627532497008914	3.4000000000000004	3.470223771056547	0.07022377105654654	0.0003380750492158296	0.0004481300082563374	0.00011005495904050776
('BRD4', 'MDM4')	9.387659090909091	9.386884294144352	-0.0007747967647393494	3.45	3.433499318501802	-0.016500681498198055	0.0004289660090683649	0.0004470712721435739	1.8105263075209e-05
('BRD4', 'FBXW7')	9.100677272727275	9.066294575578766	-0.03438269714850861	3.5	3.4607843137254903	-0.039215686274509665	0.00032318492176640237	0.00044853951375331807	0.0001253545919869157
('BRD4', 'ACSS2')	9.994022727272728	10.03014655015889	0.036123822886160895	4.3	4.33039712872078	0.030397128720780486	0.00031237846474205407	0.00044998011318936467	0.0001376016484473106
('BRD4', 'PRDX4')	11.068913636363636	11.064496345892229	-0.004417290471407043	3.6	1.7694938440492476	-1.8305061559507525	0.00016029862990750166	0.00027024052248263234	0.00010994189257513068
('BRD4', 'GAS6')	9.629618181818183	9.673855719473448	0.04423753765526506	3.95	3.9170086639306887	-0.03299133606931148	0.00029838153537883893	0.0004492210621970548	0.0001508395268182159
('SOX10', 'XRCC1')	12.5129	12.512900000000508	5.080380560684716e-13		0.0		0.0	9.078529278256923e-05	9.078529278256923e-05
('SOX10', 'ERCC2')	10.069118181818181	9.99965086246053	-0.06946731935765094	4.1	1.9098996350364963	-2.190100364963503	0.00013984030065123374	0.00027060357841455595	0.0001307632777633222
('SOX10', 'KLK3')	10.664200000000001	10.743406876986182	0.07920687698618067	3.6	1.842609489051095	-1.7573905109489052	0.001982035831876331	0.0002611447096673297	-0.0017208911222090012
('SOX10', 'BARD1')	10.99749090909091	11.0219418293239	0.024450920232990114	3.7	1.979014598540146	-1.7209854014598542	0.00027536496283797466	0.00026978806112251815	-5.5769017154565096e-06
('SOX10', 'HNF4A')	10.12129090909091	10.435729822968922	0.31443891387801237	3.2	1.8667883211678833	-1.3332116788321169	0.0010681314791695044	0.0002498015454550432	-0.0008183299337144612
('SOX10', 'SPG7')	11.471922727272727	11.477332977757865	0.00541025048513788	5.2	2.486548107615139	-2.713451892384861	0.0001038799923238098	0.0002703484415340932	0.0001664684492102834
('SOX10', 'XRCC4')	12.5129	12.512900000000508	5.080380560684716e-13		0.0		0.0	9.078529278256923e-05	9.078529278256923e-05
('SOX10', 'RNF8')	11.305759090909092	11.462892056287126	0.15713296537803423	4.4	2.2657390510948905	-2.13426094890511	0.00017186079265563107	0.0002700818744989337	9.822108184330262e-05
('SOX10', 'MAP3K1')	9.54544090909091	9.587143281888588	0.04170237279767797	2.5	1.416514598540146	-1.083485401459854	0.00039376176295067536	0.0002685554907454196	-0.00012520627220525578
('SOX10', 'BCL2')	9.958209090909092	9.97158812982322	0.013379038914127506	2.9	1.5467609489051095	-1.3532390510948904	0.00017563470210074956	0.0002697905725306812	9.415587042993162e-05
('SOX10', 'NR1I3')	10.391372727272728	10.462065342714732	0.07069261544200423	3.2	1.7007299270072993	-1.4992700729927009	0.00017777641930832795	0.00026867477855627424	9.089835924794629e-05
('SOX10', 'MDM4')	10.831645454545455	10.835287948252631	0.0036424937071757313	3.3	1.6640054744525548	-1.635994525547445	0.00026866737916086324	0.0002676160424435108	-1.0513367173524196e-06
('SOX10', 'FBXW7')	10.544663636363637	10.514698229687045	-0.029965406676591755	3.4	1.6912904696762425	-1.7087095303237574	0.00016288629185890073	0.000269084284053255	0.00010619799219435425
('SOX10', 'ACSS2')	11.438009090909091	11.478550204267169	0.04054111335807775	5.0	2.5609032846715327	-2.4390967153284673	0.00015207983483455243	0.00027052488348930153	0.0001184450486547491
('SOX10', 'PRDX4')	12.5129	12.512900000000508	5.080380560684716e-13		0.0		0.0	9.078529278256923e-05	9.078529278256923e-05
('SOX10', 'GAS6')	11.073604545454547	11.122259373581727	0.04865482812718014	4.3	2.147514819881441	-2.1524851801185587	0.0001380829054713373	0.00026976583249699174	0.00013168292702565445
('XRCC1', 'ERCC2')	10.069118181818181	9.99965086246053	-0.06946731935765094	4.1	1.9098996350364963	-2.190100364963503	0.00013984030065123374	0.00027060357841455595	0.0001307632777633222
('XRCC1', 'KLK3')	10.664200000000001	10.743406876986182	0.07920687698618067	3.6	1.842609489051095	-1.7573905109489052	0.001982035831876331	0.0002611447096673297	-0.0017208911222090012
('XRCC1', 'BARD1')	10.99749090909091	11.0219418293239	0.024450920232990114	3.7	1.979014598540146	-1.7209854014598542	0.00027536496283797466	0.00026978806112251815	-5.5769017154565096e-06
('XRCC1', 'HNF4A')	10.12129090909091	10.435729822968922	0.31443891387801237	3.2	1.8667883211678833	-1.3332116788321169	0.0010681314791695044	0.0002498015454550432	-0.0008183299337144612
('XRCC1', 'SPG7')	11.471922727272727	11.477332977757865	0.00541025048513788	5.2	2.486548107615139	-2.713451892384861	0.0001038799923238098	0.0002703484415340932	0.0001664684492102834
('XRCC1', 'XRCC4')	12.5129	12.512900000000508	5.080380560684716e-13		0.0		0.0	9.078529278256923e-05	9.078529278256923e-05
('XRCC1', 'RNF8')	11.305759090909092	11.462892056287126	0.15713296537803423	4.4	2.2657390510948905	-2.13426094890511	0.00017186079265563107	0.0002700818744989337	9.822108184330262e-05
('XRCC1', 'MAP3K1')	9.54544090909091	9.587143281888588	0.04170237279767797	2.5	1.416514598540146	-1.083485401459854	0.00039376176295067536	0.0002685554907454196	-0.00012520627220525578
('XRCC1', 'BCL2')	9.958209090909092	9.97158812982322	0.013379038914127506	2.9	1.5467609489051095	-1.3532390510948904	0.00017563470210074956	0.0002697905725306812	9.415587042993162e-05
('XRCC1', 'NR1I3')	10.391372727272728	10.462065342714732	0.07069261544200423	3.2	1.7007299270072993	-1.4992700729927009	0.00017777641930832795	0.00026867477855627424	9.089835924794629e-05
('XRCC1', 'MDM4')	10.831645454545455	10.835287948252631	0.0036424937071757313	3.3	1.6640054744525548	-1.635994525547445	0.00026866737916086324	0.0002676160424435108	-1.0513367173524196e-06
('XRCC1', 'FBXW7')	10.544663636363637	10.514698229687045	-0.029965406676591755	3.4	1.6912904696762425	-1.7087095303237574	0.00016288629185890073	0.000269084284053255	0.00010619799219435425
('XRCC1', 'ACSS2')	11.438009090909091	11.478550204267169	0.04054111335807775	5.0	2.5609032846715327	-2.4390967153284673	0.00015207983483455243	0.00027052488348930153	0.0001184450486547491
('XRCC1', 'PRDX4')	12.5129	12.512900000000508	5.080380560684716e-13		0.0		0.0	9.078529278256923e-05	9.078529278256923e-05
('XRCC1', 'GAS6')	11.073604545454547	11.122259373581727	0.04865482812718014	4.3	2.147514819881441	-2.1524851801185587	0.0001380829054713373	0.00026976583249699174	0.00013168292702565445
('ERCC2', 'KLK3')	8.220418181818182	8.230157739446204	0.0097395576280217	3.8499999999999996	3.752509124087591	-0.09749087591240846	0.0021218761325275644	0.0004409629952993164	-0.0016809131372282479
('ERCC2', 'BARD1')	8.553709090909091	8.508692691783923	-0.04501639912516886	3.9	3.8889142335766422	-0.01108576642335768	0.0004152052634892084	0.00044960634675450485	3.4401083265296444e-05
('ERCC2', 'HNF4A')	7.677509090909091	7.922480685428944	0.2449715945198534	3.65	3.7766879562043796	0.12668795620437967	0.001207971779820738	0.00042961983108702993	-0.0007783519487337082
('ERCC2', 'SPG7')	9.02814090909091	8.964083840217885	-0.06405706887302465	4.65	4.3964477426516355	-0.25355225734836484	0.00024372029297504354	0.00045016672716607995	0.00020644643419103642
('ERCC2', 'XRCC4')	10.069118181818181	9.99965086246053	-0.06946731935765094	4.1	1.9098996350364963	-2.190100364963503	0.00013984030065123374	0.00027060357841455595	0.0001307632777633222
('ERCC2', 'RNF8')	8.861977272727273	8.949642918747148	0.08766564601987525	4.25	4.175638686131387	-0.07436131386861344	0.0003117010933068648	0.0004499001601309204	0.0001381990668240556
('ERCC2', 'MAP3K1')	7.1016590909090915	7.07389414434861	-0.027764946560481896	3.3	3.3264142335766422	0.02641423357664241	0.0005336020636019091	0.00044837377637740633	-8.522828722450277e-05
('ERCC2', 'BCL2')	7.514427272727273	7.458338992283241	-0.05608828044403236	3.5	3.4566605839416056	-0.04333941605839442	0.0003154750027519833	0.00044960885816266793	0.00013413385541068465
('ERCC2', 'NR1I3')	7.947590909090909	7.948816205174754	0.001225296083845251	3.65	3.610629562043796	-0.039370437956204096	0.0003176167199595617	0.000448493064188261	0.0001308763442286993
('ERCC2', 'MDM4')	8.387863636363637	8.322038810712652	-0.06582482565098502	3.6999999999999997	3.573905109489051	-0.1260948905109487	0.000408507679812097	0.00044743432807549757	3.892664826340059e-05
('ERCC2', 'FBXW7')	8.100881818181819	8.001449092147068	-0.09943272603475073	3.75	3.601190104712739	-0.14880989528726118	0.0003027265925101345	0.00044890256968524174	0.00014617597717510723
('ERCC2', 'ACSS2')	8.994227272727274	8.965301066727191	-0.028926206000083	4.55	4.470802919708029	-0.07919708029197103	0.0002919201354857862	0.0004503431691212883	0.00015842303363550208
('ERCC2', 'PRDX4')	10.069118181818181	9.99965086246053	-0.06946731935765094	4.1	1.9098996350364963	-2.190100364963503	0.00013984030065123374	0.00027060357841455595	0.0001307632777633222
('ERCC2', 'GAS6')	8.629822727272728	8.60901023604175	-0.020812491230978836	4.199999999999999	4.057414454917938	-0.14258554508206167	0.00027792320612257107	0.00044958411812897844	0.00017166091200640737
('KLK3', 'BARD1')	9.14879090909091	9.252448706309575	0.1036577972186663	3.6500000000000004	3.821624087591241	0.17162408759124048	0.0022574007947143053	0.0004401474780072786	-0.0018172533167070267
('KLK3', 'HNF4A')	8.272590909090908	8.666236699954595	0.3936457908636868	3.4000000000000004	3.709397810218978	0.30939781021897783	0.0030501673110458353	0.0004201609623398037	-0.0026300063487060318
('KLK3', 'SPG7')	9.623222727272728	9.707839854743538	0.08461712747081052	4.4	4.329157596666234	-0.07084240333376624	0.0020859158242001407	0.00044070785841885367	-0.001645207965781287
('KLK3', 'XRCC4')	10.664200000000001	10.743406876986182	0.07920687698618067	3.6	1.842609489051095	-1.7573905109489052	0.001982035831876331	0.0002611447096673297	-0.0017208911222090012
('KLK3', 'RNF8')	9.457059090909091	9.6933989332728	0.23633984236370864	4.0	4.108348540145985	0.10834854014598516	0.002153896624531962	0.00044044129138369416	-0.0017134553331482677
('KLK3', 'MAP3K1')	7.696740909090909	7.817650158874262	0.12090924978335238	3.05	3.259124087591241	0.20912408759124101	0.002375797594827006	0.0004389149076301801	-0.001936882687196826
('KLK3', 'BCL2')	8.109509090909091	8.202095006808893	0.09258591589980192	3.25	3.389370437956204	0.13937043795620419	0.0021576705339770804	0.00044014998941544164	-0.0017175205445616388
('KLK3', 'NR1I3')	8.542672727272727	8.692572219700406	0.14989949242767864	3.4000000000000004	3.5433394160583944	0.14333941605839406	0.0021598122511846587	0.0004390341954410347	-0.001720778055743624
('KLK3', 'MDM4')	8.982945454545455	9.065794825238305	0.08284937069285014	3.45	3.5066149635036497	0.056614963503649474	0.002250703211037194	0.0004379754593282713	-0.0018127277517089226
('KLK3', 'FBXW7')	8.695963636363636	8.74520510667272	0.049241470309084434	3.5	3.5338999587273374	0.03389995872733742	0.0021449221237352318	0.00043944370093801545	-0.0017054784227972164
('KLK3', 'ACSS2')	9.589309090909092	9.709057081252844	0.11974799034375216	4.3	4.403512773722627	0.10351277372262757	0.0021341156667108833	0.000440884300374062	-0.0016932313663368215
('KLK3', 'PRDX4')	10.664200000000001	10.743406876986182	0.07920687698618067	3.6	1.842609489051095	-1.7573905109489052	0.001982035831876331	0.0002611447096673297	-0.0017208911222090012
('KLK3', 'GAS6')	9.224904545454546	9.352766250567402	0.12786170511285633	3.95	3.9901243089325362	0.040124308932536046	0.002120118737347668	0.0004401252493817522	-0.0016799934879659158
('BARD1', 'HNF4A')	8.605881818181818	8.944771652292314	0.3388898341104962	3.45	3.8458029197080292	0.39580291970802906	0.001343496442007479	0.00042880431379499213	-0.0009146921282124869
('BARD1', 'SPG7')	9.956513636363637	9.986374807081257	0.029861170717619956	4.45	4.465562706155285	0.015562706155284545	0.00037924495516178445	0.0004493512098740421	7.010625471225764e-05
('BARD1', 'XRCC4')	10.99749090909091	11.0219418293239	0.024450920232990114	3.7	1.979014598540146	-1.7209854014598542	0.00027536496283797466	0.00026978806112251815	-5.5769017154565096e-06
('BARD1', 'RNF8')	9.79035	9.971933885610518	0.18158388561051808	4.050000000000001	4.244753649635037	0.19475364963503594	0.0004472257554936057	0.0004490846428388826	1.8588873452768818e-06
('BARD1', 'MAP3K1')	8.030031818181818	8.09618511121198	0.06615329303016182	3.1	3.395529197080292	0.2955291970802918	0.00066912672578865	0.00044755825908536853	-0.0002215684667032815
('BARD1', 'BCL2')	8.4428	8.480629959146611	0.03782995914661136	3.3	3.5257755474452557	0.22577554744525585	0.0004509996649387242	0.0004487933408706301	-2.2063240680941223e-06
('BARD1', 'NR1I3')	8.875963636363636	8.971107172038124	0.09514353567448808	3.45	3.679744525547445	0.22974452554744484	0.0004531413821463026	0.00044767754689622314	-5.46383525007948e-06
('BARD1', 'MDM4')	9.316236363636364	9.344329777576023	0.028093413939659584	3.5	3.6430200729927007	0.1430200729927007	0.000544032341998838	0.0004466188107834597	-9.741353121537824e-05
('BARD1', 'FBXW7')	9.029254545454545	9.02374005901044	-0.005514486444106126	3.55	3.6703050682163885	0.12030506821638864	0.0004382512546968754	0.0004480870523932039	9.835797696328456e-06
('BARD1', 'ACSS2')	9.922600000000001	9.987592033590563	0.0649920335905616	4.35	4.539917883211679	0.18991788321167924	0.0004274447976725271	0.00044952765182925043	2.2082854156723307e-05
('BARD1', 'PRDX4')	10.99749090909091	11.0219418293239	0.024450920232990114	3.7	1.979014598540146	-1.7209854014598542	0.00027536496283797466	0.00026978806112251815	-5.5769017154565096e-06
('BARD1', 'GAS6')	9.558195454545455	9.63130120290512	0.07310574835966577	4.0	4.126529418421587	0.12652941842158683	0.000413447868309312	0.00044876860083694064	3.532073252762865e-05
('HNF4A', 'SPG7')	9.080313636363636	9.400162800726278	0.3198491643626422	4.2	4.353336428783022	0.1533364287830219	0.0011720114714933142	0.0004293646942065671	-0.000742646777286747
('HNF4A', 'XRCC4')	10.12129090909091	10.435729822968922	0.31443891387801237	3.2	1.8667883211678833	-1.3332116788321169	0.0010681314791695044	0.0002498015454550432	-0.0008183299337144612
('HNF4A', 'RNF8')	8.91415	9.38572187925554	0.47157187925554034	3.8000000000000003	4.132527372262774	0.33252737226277373	0.0012399922718251354	0.00042909812717140767	-0.0008108941446537277
('HNF4A', 'MAP3K1')	7.153831818181819	7.509973104857002	0.3561412866751832	2.85	3.2833029197080292	0.43330291970802914	0.0014618932421201797	0.00042757174341789356	-0.0010343214987022862
('HNF4A', 'BCL2')	7.5666	7.894417952791633	0.3278179527916327	3.05	3.413549270072993	0.3635492700729932	0.001243766181270254	0.00042880682520315516	-0.0008149593560670987
('HNF4A', 'NR1I3')	7.999763636363635	8.384895165683146	0.38513152931951034	3.2	3.5675182481751824	0.3675182481751822	0.0012459078984778324	0.0004276910312287482	-0.0008182168672490842
('HNF4A', 'MDM4')	8.440036363636363	8.758117771221045	0.31808140758468184	3.25	3.530793795620438	0.28079379562043805	0.0013367988583303677	0.00042663229511598474	-0.0009101665632143829
('HNF4A', 'FBXW7')	8.153054545454546	8.437528052655459	0.2844735072009126	3.3	3.558078790844126	0.258078790844126	0.001231017771028405	0.0004281005367257289	-0.0008029172343026761
('HNF4A', 'ACSS2')	9.0464	9.401380027235582	0.3549800272355821	4.1	4.427691605839416	0.3276916058394166	0.0012202113140040568	0.0004295411361617755	-0.0007906701778422813
('HNF4A', 'PRDX4')	10.12129090909091	10.435729822968922	0.31443891387801237	3.2	1.8667883211678833	-1.3332116788321169	0.0010681314791695044	0.0002498015454550432	-0.0008183299337144612
('HNF4A', 'GAS6')	8.681995454545454	9.04508919655014	0.36309374200468625	3.75	4.014303141049324	0.2643031410493242	0.0012062143846408417	0.0004287820851694657	-0.000777432299471376
('SPG7', 'XRCC4')	11.471922727272727	11.477332977757865	0.00541025048513788	5.2	2.486548107615139	-2.713451892384861	0.0001038799923238098	0.0002703484415340932	0.0001664684492102834
('SPG7', 'RNF8')	10.264781818181818	10.427325034044483	0.16254321586266407	4.800000000000001	4.752287158710029	-0.047712841289971664	0.0002757407849794409	0.00044964502325045764	0.00017390423827101675
('SPG7', 'MAP3K1')	8.504463636363637	8.551576259645943	0.04711262328230603	3.85	3.9030627061552847	0.053062706155284634	0.0004976417552744852	0.0004481186394969435	-4.952311577754163e-05
('SPG7', 'BCL2')	8.917231818181818	8.936021107580574	0.01878928939875557	4.05	4.033309056520249	-0.016690943479750864	0.0002795146944245594	0.0004493537212822052	0.0001698390268576458
('SPG7', 'NR1I3')	9.350395454545454	9.426498320472088	0.07610286592663407	4.2	4.187278034622438	-0.012721965377561872	0.00028165641163213775	0.00044823792730779824	0.0001665815156756605
('SPG7', 'MDM4')	9.790668181818182	9.799720926009986	0.009052744191803797	4.25	4.150553582067694	-0.09944641793230602	0.00037254737148467303	0.00044717919119503476	7.463181971036173e-05
('SPG7', 'FBXW7')	9.503686363636366	9.479131207444402	-0.02455515619196369	4.3	4.177838577291381	-0.12216142270861852	0.00026676628418271055	0.00044864743280477893	0.00018188114862206838
('SPG7', 'ACSS2')	10.39703181818182	10.442983182024525	0.04595136384270582	5.1	5.047451392286671	-0.052548607713328366	0.00025595982715836225	0.00045008803224082553	0.00019412820508246328
('SPG7', 'PRDX4')	11.471922727272727	11.477332977757865	0.00541025048513788	5.2	2.486548107615139	-2.713451892384861	0.0001038799923238098	0.0002703484415340932	0.0001664684492102834
('SPG7', 'GAS6')	10.032627272727273	10.086692351339083	0.05406507861180998	4.75	4.63406292749658	-0.11593707250341989	0.00024196289779514712	0.0004493289812485157	0.00020736608345336857
('XRCC4', 'RNF8')	11.305759090909092	11.462892056287126	0.15713296537803423	4.4	2.2657390510948905	-2.13426094890511	0.00017186079265563107	0.0002700818744989337	9.822108184330262e-05
('XRCC4', 'MAP3K1')	9.54544090909091	9.587143281888588	0.04170237279767797	2.5	1.416514598540146	-1.083485401459854	0.00039376176295067536	0.0002685554907454196	-0.00012520627220525578
('XRCC4', 'BCL2')	9.958209090909092	9.97158812982322	0.013379038914127506	2.9	1.5467609489051095	-1.3532390510948904	0.00017563470210074956	0.0002697905725306812	9.415587042993162e-05
('XRCC4', 'NR1I3')	10.391372727272728	10.462065342714732	0.07069261544200423	3.2	1.7007299270072993	-1.4992700729927009	0.00017777641930832795	0.00026867477855627424	9.089835924794629e-05
('XRCC4', 'MDM4')	10.831645454545455	10.835287948252631	0.0036424937071757313	3.3	1.6640054744525548	-1.635994525547445	0.00026866737916086324	0.0002676160424435108	-1.0513367173524196e-06
('XRCC4', 'FBXW7')	10.544663636363637	10.514698229687045	-0.029965406676591755	3.4	1.6912904696762425	-1.7087095303237574	0.00016288629185890073	0.000269084284053255	0.00010619799219435425
('XRCC4', 'ACSS2')	11.438009090909091	11.478550204267169	0.04054111335807775	5.0	2.5609032846715327	-2.4390967153284673	0.00015207983483455243	0.00027052488348930153	0.0001184450486547491
('XRCC4', 'PRDX4')	12.5129	12.512900000000508	5.080380560684716e-13		0.0		0.0	9.078529278256923e-05	9.078529278256923e-05
('XRCC4', 'GAS6')	11.073604545454547	11.122259373581727	0.04865482812718014	4.3	2.147514819881441	-2.1524851801185587	0.0001380829054713373	0.00026976583249699174	0.00013168292702565445
('RNF8', 'MAP3K1')	8.3383	8.537135338175206	0.19883533817520593	3.45	3.6822536496350367	0.23225364963503647	0.0005656225556063064	0.00044785207246178407	-0.00011777048314452233
('RNF8', 'BCL2')	8.751068181818182	8.921580186109837	0.17051200429165547	3.6500000000000004	3.8125	0.16249999999999964	0.00034749549475638063	0.0004490871542470456	0.00010159165949066498
('RNF8', 'NR1I3')	9.184231818181818	9.41205739900135	0.2278255808195322	3.8000000000000003	3.96646897810219	0.16646897810218952	0.00034963721196395905	0.0004479713602726387	9.833414830867962e-05
('RNF8', 'MDM4')	9.624504545454545	9.78528000453925	0.1607754590847037	3.85	3.929744525547445	0.07974452554744493	0.00044052817181649434	0.00044691262415987525	6.3844523433809175e-06
('RNF8', 'FBXW7')	9.337522727272727	9.464690285973663	0.1271675587009362	3.9000000000000004	3.9570295207711332	0.05702952077113288	0.0003347470845145318	0.0004483808657696194	0.00011363378125508762
('RNF8', 'ACSS2')	10.230868181818183	10.428542260553787	0.19767407873560394	4.7	4.826642335766423	0.12664233576642303	0.0003239406274901835	0.00044982146520566597	0.00012588083771548247
('RNF8', 'PRDX4')	11.305759090909092	11.462892056287126	0.15713296537803423	4.4	2.2657390510948905	-2.13426094890511	0.00017186079265563107	0.0002700818744989337	9.822108184330262e-05
('RNF8', 'GAS6')	9.866463636363637	10.072251429868345	0.2057877935047081	4.35	4.413253870976332	0.0632538709763324	0.00030994369812696837	0.0004490624142133562	0.0001391187160863878
('MAP3K1', 'BCL2')	6.990750000000001	7.045831411711299	0.055081411711297434	2.7	2.9632755474452557	0.2632755474452555	0.0005693964650514249	0.00044756077049353156	-0.00012183569455789334
('MAP3K1', 'NR1I3')	7.423913636363636	7.536308624602812	0.11239498823917593	2.85	3.117244525547445	0.26724452554744493	0.0005715381822590034	0.0004464449765191246	-0.00012509320573987875
('MAP3K1', 'MDM4')	7.864186363636364	7.9095312301407095	0.04534486650434566	2.9	3.0805200729927007	0.1805200729927008	0.0006624291421115387	0.00044538624040636114	-0.0002170429017051775
('MAP3K1', 'FBXW7')	7.577204545454547	7.5889415115751255	0.011736966120578174	2.95	3.1078050682163885	0.1578050682163883	0.0005566480548095761	0.0004468544820161053	-0.00010979357279347081
('MAP3K1', 'ACSS2')	8.470550000000001	8.552793486155249	0.08224348615524768	3.75	3.977417883211679	0.22741788321167888	0.0005458415977852278	0.0004482950814521519	-9.754651633307591e-05
('MAP3K1', 'PRDX4')	9.54544090909091	9.587143281888588	0.04170237279767797	2.5	1.416514598540146	-1.083485401459854	0.00039376176295067536	0.0002685554907454196	-0.00012520627220525578
('MAP3K1', 'GAS6')	8.106145454545455	8.196502655469807	0.09035720092435184	3.4	3.564029418421587	0.16402941842158691	0.0005318446684220127	0.0004475360304598421	-8.430863796217057e-05
('BCL2', 'NR1I3')	7.836681818181818	7.920753472537443	0.08407165435562547	3.05	3.247490875912409	0.197490875912409	0.00035341112140907754	0.0004476800583043862	9.426893689530868e-05
('BCL2', 'MDM4')	8.276954545454545	8.29397607807534	0.0170215326207952	3.0999999999999996	3.210766423357664	0.1107664233576644	0.0004443020812616128	0.0004466213221916228	2.3192409300099677e-06
('BCL2', 'FBXW7')	7.989972727272729	7.973386359509757	-0.016586367762972287	3.15	3.2380514185813523	0.08805141858135235	0.0003385209939596503	0.00044808956380136696	0.00010956856984171667
('BCL2', 'ACSS2')	8.883318181818183	8.93723833408988	0.05392015227169722	3.95	4.107664233576642	0.15766423357664205	0.000327714536935302	0.0004495301632374135	0.00012181562630211152
('BCL2', 'PRDX4')	9.958209090909092	9.97158812982322	0.013379038914127506	2.9	1.5467609489051095	-1.3532390510948904	0.00017563470210074956	0.0002697905725306812	9.415587042993162e-05
('BCL2', 'GAS6')	8.518913636363637	8.580947503404438	0.06203386704080138	3.5999999999999996	3.6942757687865506	0.09427576878655097	0.00031371760757208686	0.00044877111224510366	0.0001350535046730168
('NR1I3', 'MDM4')	8.710118181818181	8.784453290966855	0.0743351091486737	3.25	3.3647354014598543	0.11473540145985428	0.0004464437984691912	0.00044550552821721586	-9.382702519753362e-07
('NR1I3', 'FBXW7')	8.423136363636363	8.46386357240127	0.04072720876490621	3.3	3.3920203966835416	0.09202039668354178	0.00034066271116722866	0.00044697376982696	0.00010631105865973136
('NR1I3', 'ACSS2')	9.316481818181819	9.427715546981393	0.11123372879957394	4.1	4.2616332116788325	0.16163321167883282	0.00032985625414288036	0.00044841436926300657	0.00011855811512012621
('NR1I3', 'PRDX4')	10.391372727272728	10.462065342714732	0.07069261544200423	3.2	1.7007299270072993	-1.4992700729927009	0.00017777641930832795	0.00026867477855627424	9.089835924794629e-05
('NR1I3', 'GAS6')	8.952077272727273	9.071424716295951	0.1193474435686781	3.75	3.8482447468887404	0.09824474688874041	0.0003158593247796652	0.0004476553182706967	0.0001317959934910315
('MDM4', 'FBXW7')	8.86340909090909	8.837086177939169	-0.026322912969922285	3.3499999999999996	3.3552959441287973	0.005295944128797636	0.00043155367101976394	0.00044591503371419654	1.43613626944326e-05
('MDM4', 'ACSS2')	9.756754545454546	9.800938152519292	0.044183607064745445	4.15	4.224908759124087	0.0749087591240869	0.00042074721399541564	0.00044735563315024315	2.6608419154827505e-05
('MDM4', 'PRDX4')	10.831645454545455	10.835287948252631	0.0036424937071757313	3.3	1.6640054744525548	-1.635994525547445	0.00026866737916086324	0.0002676160424435108	-1.0513367173524196e-06
('MDM4', 'GAS6')	9.39235	9.44464732183385	0.05229732183384961	3.8	3.811520294333996	0.011520294333996262	0.0004067502846322005	0.0004465965821579333	3.9846297525732795e-05
('FBXW7', 'ACSS2')	9.46977272727273	9.480348433953708	0.010575706680977959	4.2	4.2521937543477755	0.05219375434777529	0.00031496612669345317	0.0004488238747599873	0.00013385774806653415
('FBXW7', 'PRDX4')	10.544663636363637	10.514698229687045	-0.029965406676591755	3.4	1.6912904696762425	-1.7087095303237574	0.00016288629185890073	0.000269084284053255	0.00010619799219435425
('FBXW7', 'GAS6')	9.105368181818182	9.124057603268266	0.0186894214500839	3.8499999999999996	3.8388052895576834	-0.011194710442316236	0.00030096919733023803	0.00044806482376767747	0.00014709562643743944
('ACSS2', 'PRDX4')	11.438009090909091	11.478550204267169	0.04054111335807775	5.0	2.5609032846715327	-2.4390967153284673	0.00015207983483455243	0.00027052488348930153	0.0001184450486547491
