gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
COMT,ATR,3,1.3693800616312757,1,-0.03919802874883748,85
ERCC2,GAS6,3,1.4445811172305287,1,-0.9743908643833993,164
GNL3,CDKN1A,3,1.5075622934697162,1,-2.2839995625475202,238
CDH1,ERBB2,3,1.5554290278870546,1,4.858563035737801,2
RB1,HRAS,3,1.3123884867558342,1,-0.028441627750227058,83
APC,PIK3CA,3,1.4289879360083972,1,2.2903203479008574,15
PIK3C2G,RB1,3,1.3947892800944155,1,-0.8690705539697519,159
NCF4,GADD45A,3,1.4153945865023196,1,0.2539093091649111,64
SPG7,MAP3K1,3,1.4363862356849353,1,3.4377052470609453,9
TUBB,BRCA2,3,1.4412859756097802,1,-1.575243120861667,208
CBLB,FOXO1,3,1.3896295086983104,1,0.27292442866728556,62
GNRH1,ESR1,3,1.7152601822711748,1,1.291963213924533,31
GADD45A,GRP,3,1.4045985160416246,1,0.006189374464153403,82
MMP2,TNFRSF11B,3,1.3298634386747263,1,-1.5248530573717411,206
PIK3R2,BRAF,3,1.4182338207011185,1,-0.6767441561786032,140
SMARCA4,CCND3,3,1.5362222047381646,1,-0.6018491050164227,132
RNF8,FBXW7,3,1.5547046594982277,1,-2.1212277142804585,232
FOXO1,NQO1,3,1.540061797359899,1,-2.2172553931505705,235
CYBA,CDKN1B,3,1.4417807369525342,1,-0.07154164700111987,86
GNL3,SMAD4,3,1.4594409563773256,1,-0.2534798325885067,111
MIR21,GSTP1,3,1.3946578918611865,1,-2.010593977366835,227
CYBA,PPM1D,3,1.656522510708987,1,-0.19203542685064812,103
IL6R,PON1,3,1.358637752425892,1,-1.048807299707315,173
UBE2I,LRP2,3,1.455580649532303,1,-1.6594658884997333,215
ADCY2,TYMP,3,1.3287672174141036,1,-1.430168732579125,202
GATA3,BMP7,3,1.3957874398985917,1,2.0479131478803727,19
PPP1R13L,EPHX1,3,1.431144907771678,1,-0.5182280784021427,123
BRAF,SGK1,3,1.4264377524259224,1,-1.7953125189022345,218
GNAQ,RPTOR,3,1.6170404034443635,1,-1.4191550179314536,200
NCF4,MYOD1,3,1.4116250743071923,1,-0.08445397676421416,90
HMGB1,GRP,3,1.4212807544365962,1,-0.7123880122287354,144
VEGFA,TYMP,3,1.4582287219162469,1,-0.9170706100893665,161
STAT1,MAP3K1,3,1.511575275373719,1,1.5795156877659207,27
ERCC2,MDM4,3,1.4230359974648117,1,-0.6211577863905521,134
LIF,EDNRB,3,1.307320524084279,1,0.3341486151313479,60
CCND1,KIR2DS4,3,1.6056336502316544,1,1.6949262392301283,25
NOTCH1,PGR,4,1.851176440248271,1,1.852468821246417,3
NOTCH1,MPL,4,1.7588015757496276,1,-0.38100828729634223,4
SMARCA4,NOTCH1,4,1.8335854794999555,1,1.8546482205226293,2
GNAQ,NOTCH1,4,1.790451757146606,1,3.30531798702123,1
NOTCH1,VHL,4,1.7757650122388355,1,-0.8167438847136301,5
