g1,g2,g3,score
CCND1,HNF4A,SLAMF1,3.657154438994402
CCND1,KLC1,TAT,3.657154438994402
CCND1,KLC1,POLR2G,3.657154438994402
CCND1,CCNK,POLR2F,3.657154438994402
CALCA,CCND1,PERP,3.657154438994402
CCND1,NPSR1,SOD2,3.657154438994402
CCND1,NPSR1,PIK3C2A,3.657154438994402
CALCA,CCND1,NPSR1,3.657154438994402
CCND1,DCK,POLR2I,3.657154438994402
CCND1,DCK,NPPC,3.657154438994402
CCND1,NPSR1,PRKACB,3.657154438994402
CCND1,DCK,TPPP,3.657154438994402
CCND1,MUC2,PERP,3.657154438994402
CCL4,CCND1,PERP,3.657154438994402
CCND1,PERP,TUBA4A,3.657154438994402
CCND1,HSPB2,PERP,3.657154438994402
CCND1,CCNK,MUC2,3.657154438994402
CCND1,PERP,TUBB3,3.657154438994402
CCND1,PERP,SLCO1B1,3.657154438994402
CCND1,PERP,SDHB,3.657154438994402
CCND1,DCK,UBE2L3,3.657154438994402
ACVR1C,CCND1,DCK,3.657154438994402
CCND1,DCK,KLC1,3.657154438994402
CCND1,DCK,FANCF,3.657154438994402
CCND1,DCK,GRK5,3.657154438994402
CCND1,DCK,NPSR1,3.657154438994402
CCND1,NPSR1,POLR2F,3.657154438994402
CCND1,GRK5,NPSR1,3.657154438994402
ATRX,CCND1,NPSR1,3.657154438994402
CCND1,NPSR1,POLR2E,3.657154438994402
AP1S2,CCND1,NPSR1,3.657154438994402
CCND1,CYP19A1,SNCA,3.657154438994402
CCND1,CYP19A1,PRKACG,3.657154438994402
CCND1,CYP19A1,SOD2,3.657154438994402
CCND1,CYP19A1,PERP,3.657154438994402
CCND1,POLR2E,SLC22A11,3.657154438994402
CCND1,CETP,CYP19A1,3.657154438994402
AKT1,CCND1,CYP19A1,3.657154438994402
CCND1,KLC1,SLC22A11,3.657154438994402
CCND1,PIK3C2B,SLC22A11,3.657154438994402
CCND1,SLC22A11,SOX4,3.657154438994402
CALM1,CCND1,EPCAM,3.657154438994402
CCND1,EPCAM,TAT,3.657154438994402
CCND1,POLR2G,SHMT1,3.657154438994402
CCND1,DCK,PRDX4,3.657154438994402
CCND1,DCK,IKZF3,3.657154438994402
AKR7A2,CCND1,DCK,3.657154438994402
BTG2,CCND1,DCK,3.657154438994402
CCND1,CDSN,DCK,3.657154438994402
CCND1,DCK,HNF4A,3.657154438994402
CCND1,DNMT1,NPSR1,3.657154438994402
CCND1,NPSR1,TUBA1B,3.657154438994402
CCND1,DHFR,NPSR1,3.657154438994402
CCND1,DHFR,EPCAM,3.657154438994402
CCND1,CDH17,POLR2E,3.657154438994402
CCND1,TUBA3C,TUBB3,3.657154438994402
CCND1,PIK3C2A,TUBA3C,3.657154438994402
CCND1,TP53AIP1,TUBA3C,3.657154438994402
ABCG1,CCND1,TUBA3C,3.657154438994402
CCND1,TUBA3C,TUBA4A,3.657154438994402
CCND1,TUBA1B,TUBA3C,3.657154438994402
AKR7A2,AP1S2,CCND1,3.657154438994402
AKR7A2,BGLAP,CCND1,3.657154438994402
