gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
RRM2,HLA-C,3,1.432207282105101,1,-0.1965859605955106,218
FGFR2,PGR,3,1.5355607614301905,1,0.043822794157408085,124
PLD2,CCNA2,3,1.3322029045371124,1,0.16665441751604737,88
CBL,ETS2,3,1.3285662186379827,1,0.041884993910455415,127
DFFB,FANCC,3,1.494315490864599,1,-0.24144644695214745,232
ACTB,MYCN,3,1.4777144877174582,1,0.2510936704734496,62
ZEB1,MYB,3,1.4528758414197158,1,0.1545963986391663,96
GCLC,FANCC,3,1.4264422195996271,1,0.28056257607037205,49
CBLB,CHN2,3,1.3769920360171302,1,-0.15691788346679914,208
PTEN,CDK4,3,1.4468948312789518,1,0.07414237249501326,113
SOD2,TLR4,3,1.600870607133503,1,0.2711561132960888,51
EEF2K,PIK3CA,3,1.4261736231313993,1,0.8841008494031213,12
SMARCA4,SMARCB1,3,1.4868238875775823,1,0.2869831416628035,45
MAP3K1,NR1I3,3,1.638847034268735,1,0.9191591215527488,10
TP73,HLA-C,3,1.3337539601363917,1,0.03718149278472532,130
ACSS2,MAD1L1,3,1.4094760446717522,1,0.18489109586392594,80
CDKN1A,CHN2,3,1.4200390593583272,1,0.16570691336318144,89
MDM4,STK11,3,1.454565547687725,1,0.14059841228957792,98
TP73,ACSS2,3,1.3639250743072129,1,-0.15817399428116508,209
KRAS,ARID1A,3,1.309630035405192,1,-0.09722692817665823,184
SMAD4,NQO1,3,1.3823885064253858,1,-0.22134995149193215,227
PIK3C3,SGK1,3,1.5776683910306843,1,-0.10135830710362362,186
F5,TFF3,3,1.46101848937845,1,-0.23172710846498756,229
MTOR,BAP1,3,1.5320887927266431,1,0.059014048614877856,117
FOXO1,FOXP3,3,1.5750612575400016,1,-0.044827971702280256,165
UBE2I,FANCC,3,1.4754366094064115,1,-0.12835659291083473,199
FCGR2A,FCGR3A,3,1.5801729456246054,1,-0.33301458498358383,245
PIK3R5,CDK4,3,1.3381666885217207,1,0.16085603210438087,92
CDKN1B,PTPRM,3,1.5239236537284873,1,-0.062116884646762904,169
BRAF,HERC2,3,1.472755398199153,1,0.04653875797919532,122
MTOR,STK11,3,1.337009987761154,1,0.3522504091952481,35
COMT,ACSS2,3,1.3898154799370896,1,-0.004398802618172826,146
GADD45A,BRCA2,3,1.3967491301687271,1,0.018659396126783467,139
KDM5C,TSC2,3,1.3999327323192734,1,-0.21126976875175252,224
GRP,CDC25C,3,1.3126143041349856,1,-0.02127582490063845,155
ACTB,FOXO1,3,1.4023338665967344,1,-0.2654470003460687,236
GADD45A,EPHX1,3,1.3164251945100194,1,0.20714417436349958,74
LRP2,GCLC,3,1.4065862597255163,1,-0.11793470055712019,192
TERC,ACSS2,3,1.478911148264718,1,-0.1372520172139206,203
FCGR2A,PTEN,3,1.6008555052889228,1,0.04428753022882481,123
PARP1,ATR,3,1.3661258283066715,1,-0.21507681780428511,226
PIK3R3,SGK1,3,1.479572466998862,1,0.16453142784735048,90
SELE,TPT1,3,1.3528370159104934,1,-0.17531734837501156,212
MIR21,BRCA2,3,1.3917758261211706,1,-0.2923911278772504,242
STAT1,DFFB,3,1.486542449077734,1,0.21590040131525134,71
BRD4,GAS6,3,1.6303638342512414,1,-0.060277244601515484,168
ERCC2,MAD1L1,3,1.3084120333945304,1,-0.026760162815429644,157
VEGFA,CYP1A1,3,1.5529371404843015,1,-0.12270429955590675,193
CBL,PPP1R13L,3,1.4204548518227256,1,0.08395699003223323,109
JAK3,CX3CL1,3,1.3331454738176245,1,0.18481891292687241,81
CCNA2,COL18A1,3,1.382545132878766,1,-0.20485552295402704,221
MYB,EDNRB,3,1.3767804528368055,1,-0.0599831330956635,167
PTPRC,CDKN1A,3,1.3088161290322535,1,0.4488854836582843,30
AFP,TNFAIP3,3,1.3483678512107806,1,-0.10719987106128165,189
PTPRM,NOS3,3,1.3751148854795137,1,0.14267853989637075,97
PTEN,PSMD4,3,1.4839015866771517,1,0.2585573117579863,59
STAT1,COMT,3,1.431747921584071,1,-0.07407647125430905,174
PLD1,GAPDH,3,1.3321339802430323,1,-0.018060406918045502,153
TFPI,PIK3CA,3,1.4606707623044022,1,0.9182378741239121,11
CCND1,RB1,3,1.5419514358772606,1,0.9545112656672465,8
CYBA,TAF1,3,1.4537072187254214,1,-0.18074694646626677,214
SMARCB1,RB1,3,1.3060855253955754,1,0.2671611100239266,55
ESR1,MYOD1,3,1.7103952355975185,1,0.26967897962850407,52
BARD1,PIK3CA,3,1.4134738591660057,1,0.7969866526779132,17
ERCC2,MIR21,3,1.3157403990733485,1,-0.12437017149810126,195
EDN1,PGR,3,1.3713880649532202,1,0.31608771059449625,39
NF2,KDM5C,3,1.395831477838998,1,-0.09515831987597179,182
IL1RN,PTPRM,3,1.503346271527228,1,-0.12601903308674262,196
ERBB4,HLA-DQA1,3,1.4450191428446535,1,0.12902347397920882,102
GATA3,SP3,3,1.5772104598304022,1,0.49745083106577326,28
PON1,MDM4,3,1.4562681790366128,1,0.15748738454954714,93
GNAQ,TSC2,3,1.5283726243552778,1,0.07266821676307073,115
RNF8,ERBB3,3,1.3966023319346077,1,-0.08808453183317166,179
BARD1,NR1I3,3,1.55294044496896,1,-0.003827273928457109,144
RPTOR,TSC1,3,1.601606591485286,1,-0.18249465042330343,215
MYB,FOXO1,3,1.4839735706792636,1,0.2358492385870345,65
PIK3R1,BRAF,3,1.3749549895095807,1,0.2610246570754913,58
MYOD1,BMP7,3,1.3001107592446797,1,-0.16797873500479377,211
AFP,MYB,3,1.342397560975627,1,0.09025917884313928,108
IL1RN,KIR2DS4,3,1.4234322493224685,1,-0.19805898643704967,219
LIG3,TNFRSF1A,3,1.3974561369000718,1,-0.19458198461123,217
HMGB1,GSTP1,3,1.4163134343037171,1,0.23021155408366012,68
LIG3,MYCN,3,1.496320172217839,1,-0.2887426157859684,241
EPHA5,EDNRB,3,1.3712092971413554,1,-0.20929857774572047,222
