gene_u,gene_v,bucket_pen,pen_diff,dist_diff,ppr_diff,model_score,composite_score,novelty_weight,confidence,global_rank,rank_in_bucket
TERF2IP,TERF2,4,1.0905621198365765,0.6384580291970803,-0.0058547950086487,-2.6579639441911356,0.3422956984528343,1.0,High,94,94
DDX5,TERF2,4,1.0352395473115266,0.6573905109489049,-0.0137345857877094,-2.6579639441911356,0.3422956984528343,1.0,High,95,95
BRAF,MAP2,4,1.0244374840094066,0.662956204379562,-0.0165756740442108,-2.683795372769239,0.33835476691087996,1.0,High,96,96
BRAF,RIT2,4,1.023861905253164,0.662956204379562,-0.0165756740442108,-2.683795372769239,0.33835476691087996,1.0,High,97,97
DDX5,BRAF,4,1.0135539037676011,0.6876824817518248,-0.0220315293082742,-2.683795372769239,0.33835476691087996,1.0,High,98,98
RIT1,BRAF,4,1.023851578426112,0.662956204379562,-0.0165756740442108,-2.683795372769239,0.33835476691087996,1.0,High,99,99
KSR1,TERF2IP,4,1.0152074609004185,0.6764598540145985,-0.0060730817422635,-2.683795372769239,0.33835476691087996,1.0,High,100,100
BRAF,TLK1,4,1.0176828209466482,0.6865419708029199,-0.0194266159880701,-2.683795372769239,0.33835476691087996,1.0,High,101,101
RAP1GAP,RIT1,4,1.002683483266619,0.5504562043795618,-0.0093825513727331,-2.8341557785103833,0.31541526653231267,1.0,High,102,102
RAP1GAP,MAP2,4,1.0032693888499136,0.5504562043795618,-0.0093825513727331,-2.8341557785103833,0.31541526653231267,1.0,High,103,103
TERF2IP,FOXA2,4,1.0118591899475815,0.6425182481751825,-0.0059869902217034,-2.8341557785103833,0.31541526653231267,1.0,High,104,104
RAP1GAP,RIT2,4,1.002693810093671,0.5504562043795618,-0.0093825513727331,-2.8341557785103833,0.31541526653231267,1.0,High,105,105
PPP5C,RIT2,4,0.825903437461319,0.5953010948905111,-0.0091230109606722,-2.8736387128073515,0.30939161434949325,1.0,High,106,106
HOXB13,RIT1,4,0.827051867288402,0.5382299270072997,-0.0103252123270848,-2.8736387128073515,0.30939161434949325,1.0,High,107,107
HOXB13,RIT2,4,0.8270621941154559,0.5382299270072997,-0.0103252123270848,-2.8736387128073515,0.30939161434949325,1.0,High,108,108
PPP5C,MAP2,4,0.8264790162175615,0.5953010948905111,-0.0091230109606722,-2.8736387128073515,0.30939161434949325,1.0,High,109,109
TERF2IP,TCF4,4,0.8261092559732504,0.5108120437956201,-0.0066560706481105,-2.8736387128073515,0.30939161434949325,1.0,High,110,110
MDFI,BRAF,4,0.826291629183352,0.5978102189781023,-0.0098795113569157,-2.8736387128073515,0.30939161434949325,1.0,High,111,111
