gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
SOX10,MAP3K1,1,0.0417023727976779,1,0.8292707768418341,31
BRD4,KLK3,1,0.0747895865142656,1,0.5292446001929316,38
ERCC2,ACTR2,1,-0.0694673193576509,1,0.8843200652010252,23
XRCC1,BARD1,1,0.0244509202329901,1,0.9198217639946682,19
TUBA1B,ACSS2,1,0.0405411133580777,1,0.9287408235308494,15
TUBB3,MAP3K1,1,0.0417023727976779,1,0.8292707768418341,32
SLIT1,MYCN,1,0.067271105517257,1,-0.2895608756957839,47
MC2R,APOE,1,0.0313491396032787,1,0.8328213277404273,30
XRCC4,MAP3K1,1,0.0417023727976779,1,0.8292707768418341,33
TP53AIP1,RBX1,1,0.0716652292331154,1,0.8371497448973386,29
ERCC2,FBXW7,1,-0.0994327260347507,1,0.04402158954918739,39
BARD1,BCL2,1,0.0378299591466113,1,-0.21791567200882683,45
TOP2A,MDM4,1,0.0036424937071757,1,0.9393324766787958,11
IGF2,TUB,1,0.0957830314034637,1,-0.6418472547689344,62
TUBA1B,ERCC2,1,-0.0694673193576509,1,0.8843200652010252,24
PON1,CCNK,1,0.0319585214379678,1,0.8280628655816964,34
PTPRC,CALCA,1,-0.0006338278380768,1,-0.30427039840015735,48
TUBA4A,NR1I3,1,0.0706926154420042,1,0.9274357270962268,16
TOP2A,PLA2G6,1,-0.0932619877850022,1,0.9465268773170148,8
TUBA1B,BRD4,1,-0.004417290471407,1,0.7973167072307668,36
SPG7,NR1I3,1,0.076102865926634,1,-0.3751584534307383,50
BIRC5,TP53AIP1,1,-0.0210515247800007,1,0.962576220370241,4
SOX10,BCL2,1,0.0133790389141275,1,0.9567213791135649,7
PTPRC,BMP7,1,0.0131798497916015,1,-0.31485506089701065,49
PAPOLA,IGF2,1,-0.0220686852636404,1,0.9352915430349817,13
ERCC2,BARD1,1,-0.0450163991251688,1,-0.42017064595038756,56
GSTM1,IFNG,1,-0.134945149176751,1,-0.7435536854605016,67
TOP2A,BIRC5,1,-0.0210515247800007,1,0.962576220370241,5
TOP2A,SLIT1,1,0.0250937667645736,1,0.8121936904718334,35
IRS1,PPP2R5D,1,-0.0706377439854719,1,-0.5733420031412668,59
TUBA1A,FBXW7,1,-0.0299654066765917,1,0.8661705129880923,27
ANXA1,TG,1,0.0313709218833793,1,-0.15537406040730153,42
IRS1,PERP,1,-0.0335650703583496,1,0.8852429284998098,22
GDF15,MYCN,1,0.0931596913299976,1,-0.6868554464396288,64
PON1,MDM4,1,0.0356010151446355,1,-0.1862017367415634,44
PAPOLA,PLA2G1B,1,-0.0341589794905292,1,0.8718007090344175,25
PAPOLA,ITGAL,1,0.0239371229317928,1,0.9019734643963486,20
PON1,PPP2R5D,1,-0.0051141521891526,1,-0.39135599102056473,54
NCOA1,ACTR2,1,0.0177434283830439,1,0.9464024616502242,9
MYCN,BRCA2,2,0.2733914166632161,1,-0.37429336157081994,10
SLIT1,NCOA3,2,0.2297062394255675,1,0.5995346314302412,4
SOX10,RNF8,2,0.1571329653780342,1,0.9795691868334666,2
TOP2A,FOXO1,2,0.1631525110389198,1,1.001114932990761,1
XRCC4,RNF8,2,0.1571329653780342,1,0.9795691868334666,3
TNFSF13B,ITGAL,2,0.2920860314447164,1,-0.4733744092240534,11
HNF4A,NR1I3,2,0.3851315293195103,1,0.03901618259290668,7
KLK3,HNF4A,2,0.3936457908636868,1,-1.0873228559704287,14
KLK3,BRCA2,2,0.3104209548962089,1,-0.6456962329450133,12
RNF8,MDM4,2,0.1607754590847037,1,-0.1603638688823193,8
KLK3,NR1I3,2,0.1498994924276786,1,0.4195831855736138,5
TNFSF13B,KLK3,2,0.3473557854991043,1,-0.8862889686369972,13
NCOA1,BRCA2,2,0.2489575062930686,1,-0.19486501490573835,9
SLC10A2,HNF4A,2,0.2968789440019712,1,0.06174159536980367,6
TNFSF13B,BRCA2,3,0.4993629864234563,1,-0.2663419900650734,1
