g1,g2,g3,score
TUBA1A,PSMC5,TUBA4A,0.7929018940668361
TUBA1A,PSMC5,XRCC4,0.7929018940668361
TUBA1A,PSMC5,CDK1,0.7929018940668361
IFNAR2,PAPOLA,PERP,0.7929018940668361
IFNAR2,PAPOLA,XRCC1,0.7929018940668361
IFNAR2,PAPOLA,CASP10,0.7929018940668361
IFNAR2,PERP,PRKAB1,0.7929018940668361
IFNAR2,PERP,TP53AIP1,0.7929018940668361
IFNAR2,PERP,COPS5,0.7929018940668361
IFNAR2,PERP,PRDX4,0.7929018940668361
IFNAR2,PERP,PLA2G1B,0.7929018940668361
IFNAR2,PERP,DEK,0.7929018940668361
IFNAR2,PERP,PPP1R13L,0.7929018940668361
IFNAR2,PERP,CYP17A1,0.7929018940668361
IFNAR2,PERP,MBNL1,0.7929018940668361
IFNAR2,PERP,TUBA1A,0.7929018940668361
IFNAR2,PERP,RRM1,0.7929018940668361
IFNAR2,PERP,NCKAP1L,0.7929018940668361
IFNAR2,PERP,IRS1,0.7929018940668361
IFNAR2,PERP,ACTR2,0.7929018940668361
IFNAR2,PERP,MC2R,0.7929018940668361
TUBA1A,PSMC5,DNMT1,0.7929018940668361
HMMR,PSMC5,PERP,0.7929018940668361
HMMR,PSMC5,COPS5,0.7929018940668361
HMMR,PSMC5,DEK,0.7929018940668361
SOX10,PSMC5,CAMKK1,0.7929018940668361
SOX10,PSMC5,PRKAB1,0.7929018940668361
SOX10,PSMC5,TUBA4A,0.7929018940668361
SOX10,PSMC5,XRCC1,0.7929018940668361
SOX10,PSMC5,DEK,0.7929018940668361
SOX10,PSMC5,APP,0.7929018940668361
SOX10,PSMC5,IL21,0.7929018940668361
SOX10,PSMC5,TOP2A,0.7929018940668361
SOX10,PSMC5,COPS5,0.7929018940668361
MBNL1,PSMC5,PRKAB1,0.7929018940668361
MBNL1,PSMC5,ACTR2,0.7929018940668361
MBNL1,PSMC5,PPP1R13L,0.7929018940668361
MBNL1,PSMC5,IL21,0.7929018940668361
MBNL1,PSMC5,PLA2G1B,0.7929018940668361
MBNL1,PSMC5,TUBA1A,0.7929018940668361
MBNL1,PSMC5,CAMKK1,0.7929018940668361
MBNL1,PSMC5,IFNAR2,0.7929018940668361
MBNL1,PSMC5,TP53AIP1,0.7929018940668361
MBNL1,PSMC5,APP,0.7929018940668361
MBNL1,PSMC5,HMMR,0.7929018940668361
SOX10,PSMC5,RHOC,0.7929018940668361
SOX10,PSMC5,PERP,0.7929018940668361
HMMR,PSMC5,ACTR2,0.7929018940668361
SOX10,PSMC5,MAP3K7,0.7929018940668361
HMMR,PSMC5,CYP17A1,0.7929018940668361
PAPOLA,PSMC5,PLA2G1B,0.7929018940668361
PAPOLA,PSMC5,IL21,0.7929018940668361
PAPOLA,PSMC5,PPP1R13L,0.7929018940668361
PAPOLA,PSMC5,CASP10,0.7929018940668361
PAPOLA,PSMC5,CYP17A1,0.7929018940668361
PAPOLA,PSMC5,TOP2A,0.7929018940668361
PAPOLA,PSMC5,PRDX4,0.7929018940668361
PAPOLA,PSMC5,DNMT1,0.7929018940668361
PAPOLA,PSMC5,RHOC,0.7929018940668361
PAPOLA,PSMC5,DEK,0.7929018940668361
PAPOLA,PSMC5,MAP3K7,0.7929018940668361
PAPOLA,PSMC5,IFNAR1,0.7929018940668361
PAPOLA,PSMC5,HMMR,0.7929018940668361
PAPOLA,PSMC5,TP53AIP1,0.7929018940668361
PAPOLA,PSMC5,MC2R,0.7929018940668361
SOX10,PSMC5,NOTCH1,0.7929018940668361
SOX10,PSMC5,CCNK,0.7929018940668361
SOX10,PSMC5,TUBB3,0.7929018940668361
ACTR2,PSMC5,SOX10,0.7929018940668361
ACTR2,PSMC5,UBQLN1,0.7929018940668361
ACTR2,PSMC5,IFNAR2,0.7929018940668361
RRM1,PSMC5,COPS5,0.7929018940668361
TUBA1B,PSMC5,MBNL1,0.7929018940668361
TUBA1B,PSMC5,HMMR,0.7929018940668361
TUBA1B,PSMC5,CCNK,0.7929018940668361
TUBA1B,PSMC5,MAP3K7,0.7929018940668361
RRM1,PSMC5,XRCC4,0.7929018940668361
RRM1,PSMC5,MBNL1,0.7929018940668361
RRM1,PSMC5,CCNK,0.7929018940668361
RRM1,PSMC5,TUBA1B,0.7929018940668361
RRM1,PSMC5,CASP10,0.7929018940668361
RRM1,PSMC5,TUBA4A,0.7929018940668361
DNMT1,PSMC5,PERP,0.7929018940668361
RRM1,PSMC5,DEK,0.7929018940668361
RRM1,PSMC5,TUBB3,0.7929018940668361
RRM1,PSMC5,GNRHR2,0.7929018940668361
RRM1,PSMC5,IFNAR2,0.7929018940668361
RRM1,PSMC5,CRH,0.7929018940668361
RRM1,PSMC5,RUNX1,0.7929018940668361
RRM1,PSMC5,TP53AIP1,0.7929018940668361
TUBA4A,PSMC5,RHOC,0.7929018940668361
TUBA4A,PSMC5,COPS5,0.7929018940668361
TUBA1B,PSMC5,TUBA1C,0.7929018940668361
TUBA1B,PSMC5,CX3CL1,0.7929018940668361
TUBA1B,PSMC5,NOTCH1,0.7929018940668361
TUBA1B,PSMC5,IRS1,0.7929018940668361
TUBB3,PSMC5,CDK1,0.7929018940668361
TUBB3,PSMC5,IL21,0.7929018940668361
TUBB3,PSMC5,CASP10,0.7929018940668361
TUBB3,PSMC5,IFNAR2,0.7929018940668361
TUBB3,PSMC5,SOX10,0.7929018940668361
TUBB3,PSMC5,NCKAP1L,0.7929018940668361
TUBB3,PSMC5,TUBA1C,0.7929018940668361
TUBB3,PSMC5,XRCC1,0.7929018940668361
TUBB3,PSMC5,RRM1,0.7929018940668361
TUBB3,PSMC5,MBNL1,0.7929018940668361
TUBB3,PSMC5,PRKAB1,0.7929018940668361
TUBB3,PSMC5,TOP2A,0.7929018940668361
TUBB3,PSMC5,IRS1,0.7929018940668361
TUBA1B,PSMC5,IFNAR1,0.7929018940668361
TUBA1B,PSMC5,RUNX1,0.7929018940668361
TUBA1B,PSMC5,COPS5,0.7929018940668361
TUBA1B,PSMC5,NFE2L2,0.7929018940668361
TUBA1B,PSMC5,NCKAP1L,0.7929018940668361
TUBA1B,PSMC5,CASP10,0.7929018940668361
TUBA4A,PSMC5,RFX5,0.7929018940668361
TUBA4A,PSMC5,CCNK,0.7929018940668361
TUBA4A,PSMC5,TUBB3,0.7929018940668361
PAPOLA,MAP3K7,HMMR,0.7929018940668361
PAPOLA,MAP3K7,NOTCH1,0.7929018940668361
MAP3K7,MBNL1,UBQLN1,0.7929018940668361
MAP3K7,MBNL1,PLA2G1B,0.7929018940668361
MAP3K7,MBNL1,CCNK,0.7929018940668361
MAP3K7,MBNL1,CASP10,0.7929018940668361
MAP3K7,MBNL1,COPS5,0.7929018940668361
MAP3K7,MBNL1,CAMKK1,0.7929018940668361
MAP3K7,MBNL1,CRH,0.7929018940668361
MAP3K7,MBNL1,TUBA1C,0.7929018940668361
MAP3K7,MBNL1,IFNAR1,0.7929018940668361
MAP3K7,MBNL1,DEK,0.7929018940668361
MAP3K7,MBNL1,PRKAB1,0.7929018940668361
MAP3K7,MBNL1,TP53AIP1,0.7929018940668361
MAP3K7,MBNL1,DNMT1,0.7929018940668361
MAP3K7,MBNL1,TOP2A,0.7929018940668361
MAP3K7,MBNL1,PPP1R13L,0.7929018940668361
XRCC1,MAP3K7,PERP,0.7929018940668361
XRCC1,MAP3K7,IRS1,0.7929018940668361
XRCC1,MAP3K7,TUBA4A,0.7929018940668361
PAPOLA,MAP3K7,TOP2A,0.7929018940668361
PAPOLA,MAP3K7,MC2R,0.7929018940668361
TUBA4A,PSMC5,NOTCH1,0.7929018940668361
PAPOLA,MAP3K7,NCKAP1L,0.7929018940668361
TUBA4A,PSMC5,HMMR,0.7929018940668361
TUBA4A,PSMC5,NFE2L2,0.7929018940668361
TUBA4A,PSMC5,IFNAR2,0.7929018940668361
TUBA4A,PSMC5,TUBA1C,0.7929018940668361
TUBA4A,PSMC5,APP,0.7929018940668361
TUBA4A,PSMC5,CASP10,0.7929018940668361
TUBA4A,PSMC5,IFNAR1,0.7929018940668361
TUBA4A,PSMC5,MBNL1,0.7929018940668361
TUBA4A,PSMC5,TUBA1A,0.7929018940668361
PAPOLA,MAP3K7,PPP1R13L,0.7929018940668361
PAPOLA,MAP3K7,TP53AIP1,0.7929018940668361
PAPOLA,MAP3K7,SOX10,0.7929018940668361
PAPOLA,MAP3K7,CX3CL1,0.7929018940668361
PAPOLA,MAP3K7,TUBA1B,0.7929018940668361
PAPOLA,MAP3K7,MBNL1,0.7929018940668361
PAPOLA,MAP3K7,IRS1,0.7929018940668361
PAPOLA,MAP3K7,RUNX1,0.7929018940668361
PAPOLA,MAP3K7,UBQLN1,0.7929018940668361
PAPOLA,MAP3K7,TUBA4A,0.7929018940668361
TUBB3,PSMC5,MAP3K7,0.7929018940668361
DNMT1,PSMC5,PAPOLA,0.7929018940668361
ACTR2,PSMC5,PLA2G1B,0.7929018940668361
GNRHR2,PSMC5,IRS1,0.7929018940668361
GNRHR2,PSMC5,MBNL1,0.7929018940668361
GNRHR2,PSMC5,RUNX1,0.7929018940668361
GNRHR2,PSMC5,HMMR,0.7929018940668361
GNRHR2,PSMC5,RRM1,0.7929018940668361
GNRHR2,PSMC5,TUBA1B,0.7929018940668361
GNRHR2,PSMC5,TUBB3,0.7929018940668361
GNRHR2,PSMC5,MAP3K7,0.7929018940668361
GNRHR2,PSMC5,XRCC1,0.7929018940668361
GNRHR2,PSMC5,CYP17A1,0.7929018940668361
GNRHR2,PSMC5,PPP1R13L,0.7929018940668361
DNMT1,PSMC5,CCNK,0.7929018940668361
GNRHR2,PSMC5,PRDX4,0.7929018940668361
MC2R,PSMC5,TUBA1A,0.7929018940668361
MC2R,PSMC5,RUNX1,0.7929018940668361
MC2R,PSMC5,XRCC4,0.7929018940668361
MC2R,PSMC5,IL21,0.7929018940668361
MC2R,PSMC5,MBNL1,0.7929018940668361
MC2R,PSMC5,TUBA4A,0.7929018940668361
MC2R,PSMC5,SOX10,0.7929018940668361
MC2R,PSMC5,ACTR2,0.7929018940668361
GNRHR2,PSMC5,NCKAP1L,0.7929018940668361
