group_id,label,pen_diff,dist_diff,ppr_diff,bucket_pen,bucket_dist,bucket_ppr,pos_in_bucket_pen
3,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
3,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
3,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
3,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
3,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
4,1,0.3851315293195103,0.3675182481751822,-0.000818216867249,2.0,2.0,4.0,0.7376055999681955
4,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
4,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
4,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
4,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
4,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
4,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
4,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
4,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
5,1,0.3630937420046862,0.2643031410493242,-0.0007774322994713,2.0,2.0,4.0,0.6704052976057315
5,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
5,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
5,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
5,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
5,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
5,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
5,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
5,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
6,1,0.3473557854991043,0.2401003649635034,-0.0018913923992001,2.0,2.0,4.0,0.6224152058313634
6,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
6,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
6,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
6,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
6,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
6,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
6,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
6,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
7,1,0.3388898341104962,0.395802919708029,-0.0009146921282124,2.0,2.0,4.0,0.5965997968262274
7,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
7,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
7,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
7,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
7,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
7,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
7,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
7,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
8,1,0.3191312610902379,0.2745894160583946,-0.0002602162907916,2.0,2.0,4.0,0.5363495519970187
8,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
8,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
8,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
8,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
8,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
8,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
8,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
8,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
9,1,0.3144389138780123,-1.3332116788321169,-0.0008183299337144,2.0,1.0,4.0,0.522041075971428
9,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
9,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
9,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
9,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
9,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
9,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
9,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
9,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
10,1,0.3144389138780123,-1.3332116788321169,-0.0008183299337144,2.0,1.0,4.0,0.522041075971428
10,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
10,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
10,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
10,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
10,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
10,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
10,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
10,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
11,1,0.3144389138780123,-1.3332116788321169,-0.0008183299337144,2.0,1.0,4.0,0.522041075971428
11,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
11,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
11,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
11,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
11,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
11,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
11,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
11,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
12,1,0.3144389138780123,-1.3332116788321169,-0.0008183299337144,2.0,1.0,4.0,0.522041075971428
12,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
12,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
12,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
12,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
12,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
12,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
12,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
12,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
13,1,0.3144389138780123,-1.3332116788321169,-0.0008183299337144,2.0,1.0,4.0,0.522041075971428
13,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
13,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
13,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
13,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
13,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
13,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
13,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
13,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
14,1,0.3144389138780123,-1.3332116788321169,-0.0008183299337144,2.0,1.0,4.0,0.522041075971428
14,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
14,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
14,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
14,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
14,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
14,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
14,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
14,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
15,1,0.3104209548962089,0.216195255474453,-0.0018298543549905,2.0,2.0,4.0,0.509789026589159
15,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
15,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
15,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
15,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
15,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
15,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
15,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
15,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
16,1,0.3103262472661114,0.1872262773722628,-0.0001291042678923,2.0,2.0,4.0,0.5095002325606268
16,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
16,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
16,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
16,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
16,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
16,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
16,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
16,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
17,1,0.3100216234060973,0.2362821652171307,-0.0007991733339218,2.0,2.0,4.0,0.5085713364238535
17,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
17,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
17,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
17,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
17,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
17,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
17,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
17,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
18,1,0.2968789440019712,0.3291058394160586,-0.0007580683403876,2.0,2.0,4.0,0.4684950793480759
18,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
18,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
18,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
18,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
18,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
18,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
18,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
18,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
19,1,0.2920860314447164,0.1401003649635033,-0.0001492431033506,2.0,2.0,4.0,0.4538799472368899
19,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
19,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
19,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
19,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
19,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
19,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
19,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
19,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
20,1,0.2858923368959658,0.3045620437956202,-0.0001760840050011,2.0,2.0,4.0,0.4349933802476166
20,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
20,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
20,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
20,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
20,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
20,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
20,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
20,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
21,1,0.2821964304873461,0.2506843065693429,-0.000198678246582,2.0,2.0,4.0,0.423723372754825
21,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
21,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
21,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
21,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
21,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
21,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
21,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
21,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
22,1,0.2733914166632161,0.163321167883212,-6.756622368276645e-05,2.0,2.0,4.0,0.39687405331842246
22,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
22,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
22,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
22,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
22,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
22,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
22,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
22,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
23,1,0.2681489085134281,-1.3525091240875913,-7.971598420853748e-05,2.0,1.0,4.0,0.38088795962532035
23,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
23,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
23,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
23,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
23,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
23,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
23,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
23,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
24,1,0.2681489085134281,-1.3525091240875913,-7.971598420853748e-05,2.0,1.0,4.0,0.38088795962532035
24,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
24,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
24,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
24,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
24,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
24,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
24,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
24,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
25,1,0.2601929455700809,0.210766423357664,-7.98205342979784e-05,2.0,2.0,4.0,0.3566276694364839
25,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
25,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
25,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
25,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
25,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
25,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
25,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
25,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
26,1,0.2563078446746001,0.1832300892687746,-4.349117658496832e-06,2.0,2.0,4.0,0.3447807470955387
26,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
26,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
26,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
26,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
26,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
26,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
26,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
26,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
27,1,0.2555948252383118,0.2339872262773723,-0.0017006419812501,2.0,2.0,4.0,0.34260652147912857
27,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
27,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
27,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
27,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
27,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
27,0,0.2644760677588476,0.1481751824817521,-0.0024312572924751,2.0,2.0,4.0,0.3696882867311652
27,0,0.2018569388849886,0.2890967153284669,-2.3292922164850347e-05,2.0,2.0,4.0,0.17874242025722817
27,0,0.2503552180910233,0.2562043795620434,2.4695882589464708e-05,2.0,2.0,4.0,0.3266292738758056
28,1,0.2489575062930686,0.2806569343065694,-0.0001145459607916,2.0,2.0,4.0,0.32236720100540645
28,0,0.3892681983246113,0.1583485401459849,0.0001007226269926,2.0,2.0,4.0,0.7502196343966533
28,0,0.2546438802459292,0.1931113138686138,-0.0004098554871288,2.0,2.0,4.0,0.33970678430927237
28,0,0.1475890624355109,0.1632299270072992,-4.00492877749309e-05,2.0,2.0,4.0,0.013262208751572723
28,0,0.2036221763710592,0.3057025547445251,6.888369734150881e-05,2.0,2.0,4.0,0.1841251971717556
28,0,0.3094047022654873,0.2661952554744529,-0.0008214067420174,2.0,2.0,4.0,0.5066901454226634
