feature,gain_importance
dist_diff,32.26858047198531
ppr_diff,29.915257517993346
pen_diff,21.971321366396197
pos_in_bucket_pen,11.375486056225178
bucket_dist,3.4468818760967523
bucket_ppr,0.8906868155089745
bucket_pen,0.13178589579423977
